,Author,Text
732,d,"and clever; and she took the children altogether for the interval. But our young lady never came back, and at the very moment I was expecting her I heard from the master that she was dead.” I turned this over. “But of what?” “He never told me! But please, miss,”"
733,d,"be blind, closing with a little bang that made us look at each other—for, like all bangs, it was something louder than we had intended—the doors we had indiscreetly opened. All roads lead to Rome, and there were times when it might have struck us that almost every branch of"
734,d,"the half-drawn blind. Then, with all the marks of a deliberation that must have seemed magnificent had there been anyone to admire it, I laid down my book, rose to my feet, and, taking a candle, went straight out of the room and, from the passage, on which my light"
735,d,"that here”—he tapped his heart. “I’ve never lost it.” “Then your manuscript—?” “Is in old, faded ink, and in the most beautiful hand.” He hung fire again. “A woman’s. She has been dead these twenty years. She sent me the pages in question before she died.” They were all listening"
736,d,"desire she presently showed to know more. “When was it—on the tower?” “About the middle of the month. At this same hour.” “Almost at dark,” said Mrs. Grose. “Oh, no, not nearly. I saw him as I see you.” “Then how did he get in?” “And how did he get"
737,d,"would be therefore that on the arrival of the public conveyance I should be in waiting for him with his little sister; an idea in which Mrs. Grose concurred so heartily that I somehow took her manner as a kind of comforting pledge—never falsified, thank heaven!—that we should on every"
738,d,"a respite. Would it be so great if he were really going to tell me? “Well,” he said at last, “just exactly in order that you should do this.” “Do what?” “Think me—for a change—bad!” I shall never forget the sweetness and gaiety with which he brought out the word,"
739,d,"on the lawn a person, diminished by distance, who stood there motionless and as if fascinated, looking up to where I had appeared—looking, that is, not so much straight at me as at something that was apparently above me. There was clearly another person above me—there was a person on"
740,d,"or of terror. I jumped to my feet again and was conscious of darkness. So for a moment we remained, while I stared about me and saw that the drawn curtains were unstirred and the window tight. “Why, the candle’s out!” I then cried. “It was I who blew it,"
741,d,"foot of the stair, I had seen nothing, whether in or out of the house, that one had better not have seen. There was many a corner round which I expected to come upon Quint, and many a situation that, in a merely sinister way, would have favored the appearance"
742,d,"all because things have got so bad—a little more time.” My friend appeared on this ground more reluctant than I could quite understand. “What do you mean by more time?” “Well, a day or two—really to bring it out. He’ll then be on my side—of which you see the importance."
743,d,"take this up. One of these, for a moment, tempted me with such singular intensity that, to withstand it, I must have gripped my little girl with a spasm that, wonderfully, she submitted to without a cry or a sign of fright. Why not break out at her on the"
744,d,"circling about the place, have walked three miles; but I was to be, later on, so much more overwhelmed that this mere dawn of alarm was a comparatively human chill. The most singular part of it, in fact—singular as the rest had been—was the part I became, in the hall,"
745,d,"died.” “Miss Jessel?” “Miss Jessel. You don’t believe me?” I pressed. She turned right and left in her distress. “How can you be sure?” This drew from me, in the state of my nerves, a flash of impatience. “Then ask Flora—she’s sure!” But I had no sooner spoken than I"
746,d,"the very strangest of all; it was quite beyond any of the others. I did put my foot in it! She’ll never speak to me again.” Hideous and obscure as it all was, it held Mrs. Grose briefly silent; then she granted my point with a frankness which, I made"
747,d,"secured it, the awful image passed away. Dark as midnight in her black dress, her haggard beauty and her unutterable woe, she had looked at me long enough to appear to say that her right to sit at my table was as good as mine to sit at hers. While"
748,d,"it better?” “No; Master Miles only said, ‘We must do nothing but what she likes!’” “I wish indeed he would. And what did Flora say?” “Miss Flora was too sweet. She said, ‘Oh, of course, of course!’—and I said the same.” I thought a moment. “You were too sweet, too—I"
749,d,"doubtless have been, however, a greater tension still had it not been so frequently successful. I used to wonder how my little charges could help guessing that I thought strange things about them; and the circumstances that these things only made them more interesting was not by itself a direct"
750,d,"him. As I paused beneath the high east window and listened to the sounds of worship, I was taken with an impulse that might master me, I felt, completely should I give it the least encouragement. I might easily put an end to my predicament by getting away altogether. Here"
751,d,"moment when I believed I recognized, faint and far, the cry of a child; there had been another when I found myself just consciously starting as at the passage, before my door, of a light footstep. But these fancies were not marked enough not to be thrown off, and it"
752,d,"doings?” Her simple description of them required, in the light of her expression, to be carried no further, and she gave me the whole thing as she had never done. “I believe.” Yes, it was a joy, and we were still shoulder to shoulder: if I might continue sure of"
753,d,"“just exactly in order that you should do this.” “Do what?” “Think me—for a change—bad!” I shall never forget the sweetness and gaiety with which he brought out the word, nor how, on top of it, he bent forward and kissed me. It was practically the end of everything. I"
754,d,"had been perpetually together. It was in fact the very appropriate truth that she had ventured to criticize the propriety, to hint at the incongruity, of so close an alliance, and even to go so far on the subject as a frank overture to Miss Jessel. Miss Jessel had, with"
755,d,"possible to my room. Here it was another affair; here, for many days after, it was a queer affair enough. There were hours, from day to day—or at least there were moments, snatched even from clear duties—when I had to shut myself up to think. It was not so much"
756,d,"befall me, the exposure of my society struck her as her least danger. She exhaled a moan of relief as we at last came in sight of the greater part of the water without a sight of the child. There was no trace of Flora on that nearer side of"
757,d,"I felt forthwith a new impatience to see him; it was the beginning of a curiosity that, for all the next hours, was to deepen almost to pain. Mrs. Grose was aware, I could judge, of what she had produced in me, and she followed it up with assurance. “You"
758,d,"was abroad, and beneath the lamp, in my room, with Flora at peace beside me, I sat for a long time before a blank sheet of paper and listened to the lash of the rain and the batter of the gusts. Finally I went out, taking a candle; I crossed"
759,d,"even the impression that, in the past, when you had, without my aid, to flounder about in silence, most of all made you miserable. But I shall get it out of you yet! There was something in the boy that suggested to you,” I continued, “that he covered and concealed"
760,d,"the evidence—of our employer’s late clever, good-looking “own” man; impudent, assured, spoiled, depraved. “The fellow was a hound.” Mrs. Grose considered as if it were perhaps a little a case for a sense of shades. “I’ve never seen one like him. He did what he wished.” “With her?” “With them"
761,d,"us—I feel quite sure she would presently like me. It was part of what I already liked Mrs. Grose herself for, the pleasure I could see her feel in my admiration and wonder as I sat at supper with four tall candles and with my pupil, in a high chair"
762,d,"than I had ever heard two words contain. Before I had time to deal with that, however, he continued as if with the sense that this was an impertinence to be softened. “Nothing could be more charming than the way you take it, for of course if we’re alone together"
763,d,"most unimposed little miracles of memory. They not only popped out at me as tigers and as Romans, but as Shakespeareans, astronomers, and navigators. This was so singularly the case that it had presumably much to do with the fact as to which, at the present day, I am at"
764,d,distressfully returned. “The master believed in him and placed him here because he was supposed not to be well and the country air so good for him. So he had everything to say. Yes”—she let me have it—“even about them.” “Them—that creature?” I had to smother a kind of howl.
765,d,"“Then where is it?” “Our not seeing it is the strongest of proofs. She has used it to go over, and then has managed to hide it.” “All alone—that child?” “She’s not alone, and at such times she’s not a child: she’s an old, old woman.” I scanned all the"
766,d,"the sun was still high and the day exceptionally warm. I was aware afresh, with her, as we went, of how, like her brother, she contrived—it was the charming thing in both children—to let me alone without appearing to drop me and to accompany me without appearing to surround. They"
767,d,"this time—if I can put the whole thing at all together—more appalled at what I may properly call her manner than at anything else, though it was simultaneously with this that I became aware of having Mrs. Grose also, and very formidably, to reckon with. My elder companion, the next"
768,d,"that second night on the upper landing, of the presence of a woman at the foot of the stair, I had seen nothing, whether in or out of the house, that one had better not have seen. There was many a corner round which I expected to come upon Quint,"
769,d,"autumn air, bright and sharp, made the church bells almost gay. It was an odd accident of thought that I should have happened at such a moment to be particularly and very gratefully struck with the obedience of my little charges. Why did they never resent my inexorable, my perpetual"
770,d,"went to the fire, gave a stir to a log with his foot, then stood a moment with his back to us. “She saw him only twice.” “Yes, but that’s just the beauty of her passion.” A little to my surprise, on this, Douglas turned round to me. “It was"
771,d,just now.” Mrs. Grose looked round again. “What was he doing on the tower?” “Only standing there and looking down at me.” She thought a minute. “Was he a gentleman?” I found I had no need to think. “No.” She gazed in deeper wonder. “No.” “Then nobody about the place?
772,d,"casual pipe with which, at all interlocutors, but above all at his eternal governess, he threw off intonations as if he were tossing roses. There was something in them that always made one “catch,” and I caught, at any rate, now so effectually that I stopped as short as if"
773,d,"she pursued. “Do?” I echoed so loud that Miles and Flora, as they passed at their distance, paused an instant in their walk and looked at us. “Don’t they do enough?” I demanded in a lower tone, while the children, having smiled and nodded and kissed hands to us, resumed"
774,d,"I could literally—for the time, at all events—rejoice, under this fathomless charity, that they had not entirely disappeared. To gaze into the depths of blue of the child’s eyes and pronounce their loveliness a trick of premature cunning was to be guilty of a cynicism in preference to which I"
775,d,"to resemble one less, at least, than Mrs. Grose at that moment. “I’ve never seen one, but so I suppose them. He’s tall, active, erect,” I continued, “but never—no, never!—a gentleman.” My companion’s face had blanched as I went on; her round eyes started and her mild mouth gaped. “A"
776,d,"to know what young persons engaged for Bly were expected to do. “She was taken ill, you mean, and went home?” “She was not taken ill, so far as appeared, in this house. She left it, at the end of the year, to go home, as she said, for a"
777,d,"had gone down to bring him in; choosing then, at the window, with a concentrated need of not alarming the house, rather that method than a signal more resonant. I had left her meanwhile in little doubt of my small hope of representing with success even to her actual sympathy"
778,d,"couple of very bad days—found myself doubtful again, felt indeed sure I had made a mistake. In this state of mind I spent the long hours of bumping, swinging coach that carried me to the stopping place at which I was to be met by a vehicle from the house."
779,d,"spoke with the sweet extravagance of childish reproach. “Why, it was to show you I could!” “Oh, yes, you could.” “And I can again.” I felt that I might, perhaps, after all, succeed in keeping my wits about me. “Certainly. But you won’t.” “No, not that again. It was nothing.”"
780,d,"I fairly threw myself into her arms: “They know—it’s too monstrous: they know, they know!” “And what on earth—?” I felt her incredulity as she held me. “Why, all that we know—and heaven knows what else besides!” Then, as she released me, I made it out to her, made it"
781,d,"yourself, upstairs.” “With them?” Oh, on this, the poor woman promptly joined me! We went straight to the lake, as it was called at Bly, and I daresay rightly called, though I reflect that it may in fact have been a sheet of water less remarkable than it appeared to"
782,d,"to face in the dining room, he had literally shown me the way. The roast mutton was on the table, and I had dispensed with attendance. Miles, before he sat down, stood a moment with his hands in his pockets and looked at the joint, on which he seemed on"
783,d,"I may mention, was that of an apparition in just such an old house as had gathered us for the occasion—an appearance, of a dreadful kind, to a little boy sleeping in the room with his mother and waking her up in the terror of it; waking her not to"
784,d,"and roundabout allusions. “And the little boy—does he look like her? Is he too so very remarkable?” One wouldn’t flatter a child. “Oh, miss, most remarkable. If you think well of this one!”—and she stood there with a plate in her hand, beaming at our companion, who looked from one"
785,d,"our long gaze at such close quarters that gave the whole horror, huge as it was, its only note of the unnatural. If I had met a murderer in such a place and at such an hour, we still at least would have spoken. Something would have passed, in life,"
786,d,"the acute prevision—my little pupils would play at innocent wonder about my nonappearance in their train. “What did you do, you naughty, bad thing? Why in the world, to worry us so—and take our thoughts off, too, don’t you know?—did you desert us at the very door?” I couldn’t meet"
787,d,"of confidence, that if I stood my ground a minute I should cease—for the time, at least—to have him to reckon with; and during the minute, accordingly, the thing was as human and hideous as a real interview: hideous just because it was human, as human as to have met"
788,d,"and through nothing could I so like it as through feeling that I could throw myself into it in trouble. The attraction of my small charges was a constant joy, leading me to wonder afresh at the vanity of my original fears, the distaste I had begun by entertaining for"
789,d,"deeper than I knew on the night when, looking out to see either Quint or Miss Jessel under the stars, I had beheld the boy over whose rest I watched and who had immediately brought in with him—had straightway, there, turned it on me—the lovely upward look with which, from"
790,d,"made the church bells almost gay. It was an odd accident of thought that I should have happened at such a moment to be particularly and very gratefully struck with the obedience of my little charges. Why did they never resent my inexorable, my perpetual society? Something or other had"
791,d,"daring to close. But it was for each other we feared! That kept us a little longer suspended and unbruised. “I’ll tell you everything,” Miles said—“I mean I’ll tell you anything you like. You’ll stay on with me, and we shall both be all right, and I will tell you—I"
792,d,"And he knew I had not—I found myself at the end of an instant magnificently aware of this. I felt, in a fierce rigor of confidence, that if I stood my ground a minute I should cease—for the time, at least—to have him to reckon with; and during the minute,"
793,d,"my friend again; the chain of my logic was ever too much for her. It dragged her at my heels even now, and when we had got halfway round—a devious, tiresome process, on ground much broken and by a path choked with overgrowth—I paused to give her breath. I sustained"
794,d,"friend’s dress, her incomparable childish beauty had suddenly failed, had quite vanished. I’ve said it already—she was literally, she was hideously, hard; she had turned common and almost ugly. “I don’t know what you mean. I see nobody. I see nothing. I never have. I think you’re cruel. I don’t"
795,d,"that, for more than an hour, he would have to be silent; and I thought with envy of the comparative dusk of the pew and of the almost spiritual help of the hassock on which I might bend my knees. I seemed literally to be running a race with some"
796,d,"the work of demons, is what brings the others back.” “Laws!” said my friend under her breath. The exclamation was homely, but it revealed a real acceptance of my further proof of what, in the bad time—for there had been a worse even than this!—must have occurred. There could have"
797,d,"a vulgarly pert little girl in the street, she hugged Mrs. Grose more closely and buried in her skirts the dreadful little face. In this position she produced an almost furious wail. “Take me away, take me away—oh, take me away from her!” “From me?” I panted. “From you—from you!”"
798,d,felt myself redden to the roots of my hair as well as wonder if it were more strange to put to a gentleman such a question or to see him take it with allowances that gave the very distance of his fall in the world. “Was it for that you
799,d,"man, his valet, when he was here!” “When the master was?” Gaping still, but meeting me, she pieced it all together. “He never wore his hat, but he did wear—well, there were waistcoats missed. They were both here—last year. Then the master went, and Quint was alone.” I followed, but"
800,e,"he remained unmated and for the last thirty-two he has been the proud possessor of a mate from whose side he has never strayed. These Geese do not mate readily, and a man who has a company of thirty or forty may well be satisfied if six or eight pairs"
801,e,"by striking telephone or telegraph wires, an accident which often happens. Once I picked up a Loon after a stormy night. Apparently it had recovered its strength after a few hours' rest, but, as this bird can rise on the wing only from a body of water, over the surface"
802,e,"activity by the movements of the browsing animals. The Cowbird lays its eggs in the nests of various other birds, distributing them about the neighbourhood. Here they are left to be hatched and the young to be reared by the foster parents. Cowbird's eggs have been found in the nests"
803,e,"of July, Purple Martins begin to collect of an evening. In companies of hundreds and thousands, they whirl about over the tops of the houses, alight in the trees, and then almost {67} immediately dash upward and away again. Not till dark do they finally settle to roost. Until late"
804,e,"any one State depends on the size of the State, its geographical situation, and the varieties of its climate as affected by the topography in reference to mountains, coastlines, etc. The number of bird students and the character of their field studies determine the extent to which the birds of"
805,e,"harmless, inoffensive creatures in order to get a small strip of skin on either side of the body. He explained to his boatmen, who did the skinning for him, that he was curious to see if these strips of skin with their feathers would not {154} make an interesting coat"
806,e,"on the alert. Many of the plume hunters are desperate men, and he never knows what moment he may need to grasp his rifle to defend his life in the shadows of the Big Cypress, where alligators and vultures would make short shrift of his remains. He remembers, as he"
807,e,"ply their trade. Never had the business of taxidermy been so profitable as in those days. For example, in the spring of 1882 some of the feather agents established themselves at points {144} on the New Jersey coast, and sent out word to residents of the region that they would"
808,e,these birds become that many baymen gave up their usual occupation of sailing pleasure parties and became gunners. These men often earned as much as one hundred dollars a week for their skill with the shotgun. It is not surprising that at the end of the season a local observer
809,e,"that the cat should have no chance to destroy our little friend's second wife, so the box was suspended from a limb by a wire over two feet in length. Five eggs were laid and the mother bird began sitting. Then one night the cat {51} found out what was"
810,e,"to the Government regulations. After being tried out for three years these rules recently were modified by making five shooting zones and altering certain other provisions. These last regulations which became effective on August 21, 1916, to-day stand as the law of the land affecting migratory birds. To the United"
811,e,"Meagre Nests.—Heretofore, mention has been made only of the nests of birds built with much labour and usually constructed in trees or bushes. A very large number of species, however, lay their eggs on the ground with little or no attempt to gather around or beneath them any special nesting"
812,e,"1; Bluebird, 2. Total, 17 species, 79 individuals.—MARY PIERSON ALLEN. Doylestown, Pa.—Dec. 25; 10 A. M. to 2.30 P. M. Fair; ground snow-covered; wind southwest; temperature 40 degrees. Red-shouldered Hawk, 1; Sparrow Hawk, 1; Hairy Woodpecker, 1; Downy Woodpecker, 3; Blue Jay, 5; Crow, 7; Starling, 10; Meadowlark, 3; Purple"
813,e,the eastern United States. The bodies of no less than twenty-four of these birds were found in the cavity of one tree. It looked as if they had crowded together with the hope of keeping warm. It was not the cold alone which had destroyed the birds: a famine had
814,e,"dunes of the extensive ""Banks"" along the North Carolina coast there grows in great profusion a small bushy tree known as the yaupon. {90} The young leaves of this when dried and steeped make a very acceptable drink, and during the hungry days of the Civil War when the Federal"
815,e,"headlong through the woods, talking loudly to a companion, stepping upon brittle twigs, and crashing through the underbrush. Go quietly, stopping to listen every few steps. Make no violent motions, as such actions often frighten a bird more than a noise. Do not wear brightly coloured clothing, but garments of"
816,e,"a pleasant and profitable duty of the children who attend Sunday-school in rural churches that have graveyards near. Why should we not make a bird sanctuary of every city park and cemetery in America? Why leave these places to the Sparrows, the Grackles, and perhaps the Starlings, when Bluebirds and"
817,e,"their plumes. The product seen in our stores all comes from strong, happy birds hatched and reared in captivity. Use of their feathers does not entail the sacrifice of life, nor does it cause the slightest suffering to the Ostrich; taking plumes from an Ostrich being no more painful to"
818,e,"hole, or natural cavity in a tree. 2. As a rule nest boxes should be erected on poles from ten to thirty feet from the ground, or fastened to the sides of trees where limbs do not interfere with the outlook. The main exception is in the case of Wrens,"
819,e,"and are able to excavate nesting cavities, but there are others that do not possess such tools. These must depend on finding the abandoned hole of some Woodpecker, or the natural hollow of some tree. It not infrequently happens that such birds are obliged to search far and wide for"
820,e,"had made the nest, and a description of its habits. Letters from the Settlement children and the kindergartners brought to the Circle expressions of delightful appreciation."" The National Association of Audubon Societies, with headquarters at 1974 Broadway, New York City, makes the following offer of assistance to those teachers and"
821,e,"of such birds as are found in a neighbourhood, or a county, are always a great aid in determining, with a fair degree of accuracy, just what species may or may not be expected to appear in a given locality. Such lists are usually first published in The Auk, The"
822,e,"they should be advertised for a period of at least three months in order to give all dissatisfied parties an opportunity to be heard. The whole idea of the Government taking over the matter of protecting migratory birds, as well as the startling character of some of the regulations promulgated"
823,e,"way below the horizon and broad daylight is continuous. The birds, therefore, have twenty-four hours of daylight for at least {75} eight months in the year, and during the other four months have considerably more daylight than darkness."" Perils of Migration.—The periods of migration are fraught with numerous perils for"
824,e,"the fox or small dog that, during the night, had followed the trail with calamitous results to the birds. When finding the nests I had made the mistake of going to within a few inches of them. Had I stopped six feet away the despoiler that followed probably never would"
825,e,"pine trees down the slope, but of really cheerful bird life there appeared to be none in this artificially beautified, forty-acre enclosure. There is no reason to suppose that, under normal conditions, birds would shun a cemetery any more than does the traditional graveyard rabbit. It was not dread of"
826,e,"heavy bulky nest often on one of the upper, outermost limbs of an apple tree. The Wood Pewee's nest is a frail, shallow excuse for a nest, resting securely on a horizontal limb of some well-grown tree. Then there is the Phoebe, that plasters its cup-shaped mass of nesting material"
827,e,"Sturtevant, 1899). South Carolina, 337 (Wayne, 1910). Tennessee, 223 (Rhoads, 1896). Texas, 546 (Strecker, 1912). Utah, 214 (Henshaw, 1874). Vermont, 255 (Howe, 1902). Virginia, 302 (Rives, 1890). Wellington, 372 (Dawson, 1909). West Virginia, 246 (Brooks, 1913). Wisconsin, 357 (Kumlien and Hollister, 1903). Wyoming, 288 (Knight, 1902). For the five remaining"
828,e,"Redstart, or a dainty Chestnut-sided Warbler, might place its nest. Not a drop of water was discoverable, where a bird might slake its thirst. Neither in limb nor bole was there a single cavity where a Titmouse, Wren, or Bluebird might construct a bed for its young. No fruit-bearing trees"
829,e,"the bird could see them. These proved most acceptable, and the Redstart immediately appropriated them, one at a time, with the result that she soon betrayed her nest. Early morning is the best time of the day to find birds working at their nests, for then they are most active."
830,e,"Finch, 10; Goldfinch, 13; White-throated Sparrow, 50; Chipping Sparrow, 15; Field Sparrow, 30; Slate-coloured Junco, 100; Song Sparrow, 26; Fox Sparrow, 2; Towhee, 4; Cardinal, 20; {98} Mockingbird, 5; Carolina Wren, 12; House Wren, 2; Long-billed Marsh Wren, 1; White-breasted Nuthatch, 4; Tufted Titmouse, 4; Carolina Chickadee, 20; Golden-crowned Kinglet,"
831,e,"presented to the Connecticut Audubon Society in June, 1914. Mrs. Mabel Osgood Wright, President of the Connecticut Society, has written that in the creation of this sanctuary it was decided that certain requirements were necessary: ""A cat-proof fence to surround the entire place. That it may not look aggressive, it"
832,e,"being a ladybird she would have no use for the nest and eggs that had been placed there by another, so I cleaned out the box. We were anxious that the cat should have no chance to destroy our little friend's second wife, so the box was suspended from a"
833,e,"are ideal places for birds in spring. Number and Colour of Eggs.—The full complement of eggs laid by a bird is known as a set or clutch. The number varies greatly with different species. The Leach's Petrel, Murre, and some other sea birds, have but one egg. The Turkey Vulture,"
834,e,"may constitute a menace. Properly constructed bird boxes, wisely placed, have often proved a means of increasing bird life to an astonishing degree; and they are absolutely the only inducement to hole-nesting varieties to remain during the summer in a cemetery from which all standing dead wood has been removed."
835,e,"many insects inhabited so small an area as that to which the bird had confined its operations. ""Very well,"" said the instructor, ""suppose all of you get down and see how many insects you can find in five minutes."" So while he held the watch all proceeded to take part"
836,e,"secondary information, while often a valuable aid to identification, would in itself hardly be sufficient to enable an ornithologist to render the service desired. That a young correspondent of mine entertained a contrary view was evident from a letter I received a few weeks ago from an inexperienced boy enthusiast,"
837,e,"He guards his own with jealous care. Evidently, too, he desires the whole country to know that he is the most handsome, ferocious bird on the earth; for all day long his hoarse shoutings may be heard, and when he launches into the air, the sound of the ponderous beating"
838,e,are readily picked from the wings without injury to the new feathers. The Ostrich industry is good and it is worthy of encouragement. No woman need fear that she is aiding in any way the destruction of birds by wearing Ostrich plumes. There are many more of the birds {166}
839,e,"and were faintly calling for food which the dead parents could never bring. Later inquiry developed the fact that the plumes taken from the backs of these parent birds were shipped to one of the large millinery houses in New York, where in due time they were placed on the"
840,e,and in the latitude of New York captures in this way are now and then reported. Wild Fowl Destroyed in the Oil Fields.—In the oil fields of the Southwest and old Mexico the surface of many ponds is covered with oil into which unsuspecting flocks of Ducks alight never again
841,e,"fly over. ""Two men came to my camp last week who thought I didn't know them, but I did. They were old-time plume hunters. They said they were hunting cattle, but I knew better—they were after Egrets and came to see if I was on guard. I told them if"
842,e,"necessary to have public opinion approve of a game law if it is to be effective, one can well understand that, following the mailing of the circular of rules, these gentlemen of the committee stood with hand to brow and anxiously scanned the distant horizon. Nor did they have long"
843,e,"decreasing numbers of the Sandhill Crane and the Limpkin of Florida. They are being shot for food. The large White Egret, the Snowy Egret, and the Roseate Spoonbill are found in lessening numbers each {135} year because they have been commercialized. There is a demand in the feather trade which"
844,e,"A cemetery undecorated with fountains, and through or near which no stream flows, is too dry a place for the average bird to risk the exigencies of rearing a family. A few simply constructed fountains or drinking-pools will work wonders in the way of attracting birds to a waterless territory."
845,e,"all the Hawks, Owls, wild cats, foxes, skunks, {118} snakes, and other predatory creatures, it is an open question whether in the long run our game birds would be the gainers thereby. Some time ago I visited a large game farm in one of the Southern States, where for several"
846,e,"and Eagle Quills from the wings not only of Eagles, but of Bustards, Pelicans, Albatrosses, Bush Turkeys, and even Turkey Buzzards. The feathers of Macaws in great numbers are used in the feather trade, as well as hundreds of thousands of Hummingbirds, and other bright-coloured birds of the tropics. Women's"
847,e,"yesterday. The wildfowl came into the bay in enormous flocks about the middle of November and have since been seen flying about or feeding in the shallow water, as is usual at this time of year. As no such amount of oil, it is believed, was ever let loose into"
848,e,"will not abide in a region where the only trees are living ones, unless, perchance, an artificial nest entices the resplendent and dashing Flicker to tarry. Many a Bluebird, with its azure coat gleaming in the sunlight, visits the cemetery in early spring. From perch to perch he flies, and"
849,e,"in this matter, and one of her problems is how to {244} engage the interest of the child in subjects that are both entertaining and beneficial. Simple lessons in nature study are an excellent method by which to accomplish this end, and a study of out-of-door life should begin with"
850,e,"something in our blood, for even the most stolid must at times hearken to the Pied Piper and with Kipling feel that ""On the other side the world we're overdue."" Man is not alone the possessor of the migrating passion. Menhaden, in vast schools, sweep along our Atlantic Coast in"
851,e,"moves down the Pacific Coast, another follows the Mississippi Valley to the marshes of Louisiana and Texas, while a third passes diagonally across the country in a southeasterly direction until it reaches the Maryland and Virginia coastline. Thence the birds disperse along the coastal country from Maine to Florida. The"
852,e,"to draw the attention of some feathered enemy. When one stumbles on the nest of a Quail, Meadowlark, or Oven-bird, it is well not to approach it closely, because all over the country many night-prowling animals have the habit of following by scent the footsteps of any one who has"
853,e,what led to its establishment. History of Game Laws.—When the United States of America became a free and independent nation the lawmakers in various commonwealths soon addressed themselves to the task of enacting protective measures for insuring the continuance of the supply of desirable game birds and animals. But as
854,e,"are usually a very wise little people. They know perfectly well whether a region is calculated to provide them with sure and safe nesting sites, and whether sufficient food and water are available for their daily wants. A little of this same wisdom on our part, and a comparatively small"
855,e,"wild-life conservation, we have before us the unusual spectacle of the United States Government taking a serious hand in a problem which had been found to be too difficult of solution by the different states working separately. Many of us believe this predicts a brighter day for the perpetuation of"
856,e,"before this tribunal. At this writing the decision has not been rendered. Only Bird Treaty in the World.—Early in the history of the operations of this law the possibilities of an adverse decision by the Supreme Court were considered by those interested in the measure, and a plan was found"
857,e,"a similar way there are nine climatic variations of Screech Owls, six Long-billed Marsh Wrens, and fourteen Horned Larks. It is {121} difficult to explain why this variation in colour and size is so pronounced in some species and yet is totally absent in others of equally wide range. The"
858,e,"kinds of insects, and the number of individuals in some cases run into the thousands. Nighthawks also eat grasshoppers, potato-beetles, cucumber-beetles, boll-weevils, leaf-hoppers, and numerous gnats and {107} mosquitoes. Surely this splendid representative of the Goatsucker family deserves the gratitude of all American citizens. Among the branches of certain of"
859,e,"same across the top. In its construction two small weed stalks and eleven slender twigs were used. The latter were from four and one-half to eight inches long. The main bulk of the nest was made up of sixty-eight large leaves, besides a mass of decayed leaf fragments. Inside this"
860,e,"It is not surprising that at the end of the season a local observer reported: ""One cannot help noticing now the scarcity of Terns on the New Jersey coast, and it is all owing to their merciless destruction."" One might go further and give the sickening details of how the"
861,e,"which is in charge of the Panama Canal Commission. With this exception and that of the Pribilof Reservation, which is in charge of the Bureau of Fisheries, all Government bird reservations are under the care of the Department of Agriculture, and their administration is directed by the Bureau of the"
862,e,"scintillating birds in her hair which it would have puzzled an ornithologist to classify,"" and again: ""Mrs. Robert Smith had her gown of unrelieved black looped up with black birds; and a winged creature, so dusky that it could have been intended for nothing but a Crow, reposed among the"
863,e,Nighthawk lays her two eggs on the bare ground in a field or open woods; and the Whip-poor-will's nest is on the fallen leaves of a thicket at any spot which the bird happens to select. The Gulls so common along our coast and about the larger lakes make substantial
864,e,OF THE PROJECT GUTENBERG EBOOK THE BIRD STUDY BOOK*** This book has been written for the consideration of that ever-increasing class of Americans who are interested in acquiring a greater familiarity with the habits and activities of wild birds. There are many valuable publications treating more or less exhaustively of
865,e,"and the evidences of their industry were nailed up, to let all men see that the owner of the big game farm meant to allow no wild bird or animal to fatten on his game birds. A year later I again visited the same preserve and {119} found great lamentation."
866,e,"it is well to state the size by comparing it with some bird you know, as, for example, ""smaller than an English Sparrow,"" ""about the size of a Robin,"" and so on. Try to determine the true colours of the birds and record these. Also note the shape and approximate"
867,e,"a measure for the unusual number of snakes to {212} be seen. Exercising a fair amount of caution, I slew that morning fourteen poisonous reptiles, one of which measured more than five feet in length and had a girth I was just able to encompass with both hands. Wardens Shot"
868,e,"a great aid in determining, with a fair degree of accuracy, just what species may or may not be expected to appear in a given locality. Such lists are usually first published in The Auk, The Condor, or other ornithological publications, and in many cases are printed and distributed later"
869,e,and make cavities for their eggs in the tightly packed sawdust within. They have been known also to lay their eggs in nesting boxes put up for their accommodation. In travelling through the pine barrens of the Southern States one frequently finds grouped about the negroes' cabins and plantation houses
870,e,"Hatteras there are many sheep, and many Prairie Warblers of the region make their nests entirely of wool. The most dainty structure built, in this country, by the bill and feet of birds, is the nest made by the Ruby-throated Hummingbird. When completed it is scarcely larger than an English"
871,e,Its appearance showed the suffering which it had endured. The ground was bare where in its death agonies it had beaten the earth with its wings. The feathers on the head and neck were raised and the bill was buried among the blood-clotted feathers of its breast. On the higher
872,e,"sell to the feather dealers,"" chimed in another with a keen eye to the main chance. There was talk of repealing the law at the next session of the legislature, and the hearts of the Audubon workers were troubled. At first they thought of buying the island, so as to"
873,e,"troubled the civilized world from the days of Pharaoh to the present time. During the summer of 1912 there was a great outbreak of army worms in South Carolina. In innumerable millions they marched across the country, destroying vegetation like a consuming fire. In the year 1900 Hessian flies appeared"
874,e,"the story of the aigrette trade deals with the slaughter of innocents by the slow process of {153} starvation, a method which history shows has never been followed by even the most savage race of men dealing with their most hated enemies. This war of extermination which was carried forward"
875,e,weatherboarding of ice-houses and make cavities for their eggs in the tightly packed sawdust within. They have been known also to lay their eggs in nesting boxes put up for their accommodation. In travelling through the pine barrens of the Southern States one frequently finds grouped about the negroes' cabins
