,Author,Text
905,e,"birdbaths, houses to be put up of all sorts, from Wren boxes, Von Berlepsch model. Flicker and Owl boxes, to a Martin hotel; and, lastly, the supplementing of the natural growth by planting pines, spruces, and hemlocks for windbreaks, and mountain ashes, mulberries, sweet cherries, flowering shrubs and vines for berries and Hummingbird honey."" Not only were all these things done, but there has {227} been built and equipped a small museum of Natural History, unique in its good taste and usefulness. Cemeteries as Bird Sanctuaries.—The interest in the subject of bird sanctuaries is growing every day; in fact, all"
906,e,"later picked up from the engine platform beneath. Birds seem rarely to lose their sense of direction, and they pursue their way for hundreds of miles across the trackless ocean. Terns, Gulls, and Murres are known to go many miles in quest of food for their young and return through dense fogs with unerring directness to their nests. During the spring it is not uncommon for strange waterfowl to be found helpless in the streets or fields of a region in which they are ordinarily unknown. These birds have become exhausted during the storm of the night before, or have"
907,e,"yet enacted in the United States is the one known as the Federal Migratory Game Law or the McLean Law. A somewhat {172} extended discussion of this important measure seems justifiable at this time. When, in 1913, the first breath of autumn swept over the tule sloughs and reedy lakes of the North-west, the wild fowl and shore birds of that vast region rose in clouds, and by stages began to journey toward {173} their winter quarters beneath Southern skies. If the older birds that had often taken the same trip thought anything about the subject, they must have been"
908,e,"thirty-one feet above the earth. By means of climbing-irons and a rope that passed around the tree and around my body, I slowly ascended, nailing cleats for support as I advanced. After two hours of toil the nest was reached, but another twenty minutes were required to tear aside enough of the structure to permit climbing up one of the limbs on which it rested. In doing this there were brought to view several layers of decayed twigs, pine straw, and fish bones, showing that the birds had been using the nest for many years. Season after season the huge"
909,e,"belong to the people of the state? Therefore what had the Government to do with the subject? Furthermore, were there not numerous court decisions upholding the authority of the states in their declarations of ownership of the birds and game? Others saw in this move only another attempt toward increasing the power of the central government, and depriving the states further of their inalienable rights. This remarkable document was discussed to some extent but nothing was done. Four years later {179} Congressman John W. Weeks reintroduced the bill with slight modifications. Nothing came of this any more than of the"
910,e,"of these feathers have been collected in Europe, {157} where the birds are extensively reared and shot on great game preserves; vast numbers, however, have come from China. Oddly enough in that country the birds were originally little disturbed by the natives, who seem not to care for meat. Then came the demand for feathers, and the birds have since been killed for this purpose to an appalling extent. Numidie.—This popular hat decoration suddenly appeared on our market in great numbers a few years ago. It is taken from the Manchurian Eared Pheasant of northern China. Unless the demand for"
911,e,"them. It should be remembered that hole-nesting birds are the only kind that will ever use a bird box. One need not expect a Meadowlark to leave its nest in the grass for a box on a pole, nor imagine that an Oriole will give up the practice of weaving its swinging cradle on an elm limb to go into a box nailed to the side of the tree. Feeding Birds.—Much can be done to bring birds about the home or the schoolhouse by placing food where they can readily get it. The majority of land birds that pass the"
912,e,"scarcely moved. During this time the lives of thirty-two specimens of animal life had been blotted out. The perpetrator of this holocaust was a creature known to scientists as Spizella socialis—called by ordinary people Chipping Sparrow. Its victims were small insects which but a moment before were disporting themselves on the grass. Preparation of Teachers.—One teacher expressed {240} surprise that a bird could find so many of these choice morsels in so short a time. She had never imagined that so many insects inhabited so small an area as that to which the bird had confined its operations. ""Very well,"""
913,e,"something of this law and of what led to its establishment. History of Game Laws.—When the United States of America became a free and independent nation the lawmakers in various commonwealths soon addressed themselves to the task of enacting protective measures for insuring the continuance of the supply of desirable game birds and animals. But as the years went by, and the game showed every indication of continuing to decrease despite the measures that had been adopted for their benefit, other and more stringent game laws were enacted. In the fullness of time there came into being in every state"
914,e,"dog approaches within a very few feet of a brooding Quail it seems not to possess the power of smelling it. Going Afield.—It is rarely necessary to go far afield to begin the study of birds. Often one may get good views of birds from one's open window, as many species build their nests close to the house when the surroundings are favourable. Last spring {8} I counted eighteen kinds of birds one morning while sitting on the veranda of a friend's house, and later found the nests of no less than seven of them within sight of the house."
915,e,"have departed to the neighbouring farm where they may be found, perhaps, in the old apple orchard. A few cents expended for lumber and a very little labour in the making of a small box to be attached to the side of a tree or erected on a post, are all that is needed to keep the Bluebirds where they can cheer the hearts of sorrowing visitors. The tiny Wrens, whose loud bursts of song are entirely out of proportion to their size, can be attracted in summer to the proportion of two pairs or more to every acre. It"
916,e,"to drift ashore yesterday. The wildfowl came into the bay in enormous flocks about the middle of November and have since been seen flying about or feeding in the shallow water, as is usual at this time of year. As no such amount of oil, it is believed, was ever let loose into the bay at one time before, and as Ducks along the shore, dead from poisoning, have never been seen before, it is reasonable to connect the two occurrences."" Hunting Winter Birds.—Birds are to be found in winter in nearly every neighbourhood, and it is astonishing under what"
917,e,"his plaintive note can be detected the {233} question that every bird asks of his mate: ""Where shall we find a place for our nest?"" In the end he flies away. Therefore when the roses and lilies bloom the visitor is deprived of the Bluebird's cheery song, for the little fellow and his mate have departed to the neighbouring farm where they may be found, perhaps, in the old apple orchard. A few cents expended for lumber and a very little labour in the making of a small box to be attached to the side of a tree or erected"
918,e,"humanity. Ants, besides being wood borers, invaders of pantries, killers of young birds, nuisances to campers and barefoot {109} boys, care for and perpetuate plant lice which infest vegetation in all parts of the country to our very serious loss. Professor Forbes, in his study of the corn plant louse, found that in spring ants mine along the principal roots of the corn. Then they collect the plant lice, or aphids, and convey them into these burrows and there watch and protect them. Without the assistance of ants, it appears that the plant lice would be unable to reach the"
919,e,"of the most pleasing sights I {60} have witnessed was a male Gnatcatcher that had relieved his mate at the nest. He was sitting on the eggs and, with head thrown back, sang with all his might, apparently unconscious of the evil which such gaiety might bring upon his household. There is something fascinating about the word migration. It sends our minds back to the dim stories of tribal movements carved on the rocks by men who wrought in the dawn of history. We wonder at the compelling force that drove our ancestors through the forests of northern Germany, or"
920,e,"cover twenty-five feet at a stride is not easily overtaken, even with the Arabs' finest steeds. So far as there is any record, young Ostriches were first captured and enclosed with a view of rearing them for profit in the year 1857. This occurred in South Africa. During the years which have since elapsed, the raising of Ostriches and the exportation of their plumes has become one of the chief business enterprises of South Africa. Very naturally people in other parts of the world wished to engage in a {164} similar enterprise when they saw with what success the undertaking"
921,e,"the eastern Song Sparrow. These vary from the typical bird by differences in size and shades of marking. In a similar way there are nine climatic variations of Screech Owls, six Long-billed Marsh Wrens, and fourteen Horned Larks. It is {121} difficult to explain why this variation in colour and size is so pronounced in some species and yet is totally absent in others of equally wide range. The Mourning Dove breeds in many localities from the southern tier of Canadian Provinces southward throughout the United States and Mexico, and yet everywhere over this vast range the birds are the"
922,e,"may be found in every neighbourhood. It is composed of rabbits, ground squirrels, prairie dogs, mice, and the like. They all possess long front teeth for gnawing, and constitute the Order of Rodents. Some species destroy fruit trees by gnawing away the bark near the ground, others attack the grain stacked in the field or stored in the granary. As these little sharp-eyed creatures are chiefly nocturnal in their habits, we seldom see them; we see only the ruin they have wrought. In some of the American ports incoming vessels are systematically fumigated to kill the rats for fear they"
923,e,"experiment. With a little patience any teacher can instruct her pupils in the simple art of making the birds feel at home in the vicinity of the schoolhouse. Natural Nesting Places Destroyed.—Some kinds of birds, as far back as we know their history, have built their nests in the holes of trees. Woodpeckers have strong, chisel-shaped bills and are able to excavate nesting cavities, but there are others that do not possess such tools. These must depend on finding the abandoned hole of some Woodpecker, or the natural hollow of some tree. It not infrequently happens that such birds are"
924,e,"danger of rolling away to destruction. On the sandy islands of the Atlantic Coast, from Long Island southward, many species of Terns make nests by simply burrowing a slight depression in the sand among the sea-shells. Some of the sea birds of the far North, as, for example, the Murres and Auks, often lay their eggs on the shelving cliffs exposed to the sweep of the ocean gales. These are shaped as if designed by nature to prevent them rolling off the rocks. They are very large at one {41} end and toward the other taper sharply. When the wind"
925,e,"found of great aid to the student in identifying wild birds: ""Handbook of Birds of Eastern North America,"" by Frank M. Chapman, published by D. Appleton Or Company, price $3.65, postpaid. ""Handbook of Birds of Western United States,"" by Florence Merriam Bailey, published by Houghton, Mifflin Company, price $3.68, postpaid. ""Water and Game Birds: Birds of Prey"" and ""Land Birds East of the Rockies: From Parrots to Blue Birds,"" by Chester A. Reed, published by Doubleday, Page & Company, price of each in sock cloth, $1.10, postpaid; inflexible leather, $1.35, postpaid. Educational Leaflets, published by the National Association of Audubon"
926,e,"Northwest have been the causes of their disappearance. Diminution of Other Species.—Of the fifty-five kinds of Wild Ducks, Geese, and Swans commonly found in North America, there is probably not one as numerous to-day as it was a hundred or even fifty years ago. Why? The markets where their bodies commanded a price of so much per head have swallowed them up. The shotgun has also played havoc with the Prairie Chicken and the Sage Grouse. Of the former possibly as many as one thousand exist on the Heath Hen Reservation of Martha's Vineyard, Massachusetts, a pitiful remnant of the"
927,e,"upholding the authority of the states in their declarations of ownership of the birds and game? Others saw in this move only another attempt toward increasing the power of the central government, and depriving the states further of their inalienable rights. This remarkable document was discussed to some extent but nothing was done. Four years later {179} Congressman John W. Weeks reintroduced the bill with slight modifications. Nothing came of this any more than of the bill that he started going in 1909. In 1911 he again brought forward this pet measure toward which Congress had so often turned a"
928,e,"important nursery for Gulls, Terns, Ducks, and Cormorants in summer, and a safe harbour for wild fowl during the spring and fall migrations. Huron Island and Siskiwit in Lake Superior, the homes of innumerable Herring Gulls, were made perpetual bird sanctuaries, and Audubon wardens took up their lonely watch to guard them against all comers. Florida Reservations.—At the mouth of Tampa Bay, Florida, is a ninety-acre island, Passage Key. Here the wild bird life of the Gulf Coast has swarmed in the mating season since white man first knew the {195} country. Thousands of Herons of various species, as well"
929,e,"the Black, and Waccamaw rivers were frozen solid, and the Woodcock, that in winter abound in this region, were thus driven to the softer grounds farther downstream. The cold continued and the frozen area followed the birds. The Woodcock, unable to drive their long bills into the once-responsive mud, were forced to continue their flight toward the coast in search of open ground where worms could be found. When at length they reached Winyaw Bay, where these rivers converge, they were at the point of exhaustion. Thousands of the emaciated birds swarmed in the streets and gardens of Georgetown. They"
930,e,"soon become water-soaked and drowning would result. Multitudes of small birds, including even the little Ruby-throated Hummingbird, annually cross the Gulf of Mexico at a single flight. This necessitates a continuous journey of from five hundred to seven hundred miles. Some North American birds migrate southward only a few hundred miles to pass the winter, while many others go from Canada and the United States to Mexico, Central and South America. The ponds and sloughs of all that vast country lying between the Great Lakes and Hudson Bay on the east and the mountains of the Far West, constitute the"
931,e,"weaving its swinging cradle on an elm limb to go into a box nailed to the side of the tree. Feeding Birds.—Much can be done to bring birds about the home or the schoolhouse by placing food where they can readily get it. The majority of land birds that pass the winter in Canada or in the colder parts of the United States feed mainly upon seeds. Cracked corn, wheat, rice, sunflower seed, hemp seed, and bird seed, purchased readily in any town, are, therefore, exceedingly attractive articles of diet. Bread crumbs are enjoyed by many species. Food should not"
932,e,"some convenient club or rock. After a little treatment of this kind the bird will often come to the entrance and look down, as if to inquire into the meaning of all the disturbance. If the nest has been newly made many fragments of small chips of wood will be found on the ground beneath the tree. Variety of Situations.—The student who takes up {37} the subject of nest architecture will soon be impressed not only with the wide assortment of materials used, but also with the wonderful variety of situations chosen. The Grebe, or ""Water Witch,"" builds one of"
933,e,"to make an island of a place where the Redwings nest. ""Trails to be cut through the brush and the turf grass in a charming bit of old orchard on the hilltop, to be restored for the benefit of worm-pulling Robins. ""Several stone basins to be constructed for birdbaths, houses to be put up of all sorts, from Wren boxes, Von Berlepsch model. Flicker and Owl boxes, to a Martin hotel; and, lastly, the supplementing of the natural growth by planting pines, spruces, and hemlocks for windbreaks, and mountain ashes, mulberries, sweet cherries, flowering shrubs and vines for berries and"
934,e,"established in Porto Rico, and several others among the islands of Alaska, on whose rocky cliffs may be seen to-day clouds of Puffins, Auks, and Guillemots—queer creatures that stand upright like a man—crowding and shouldering each other about on the ledges which overlook the dark waters of Bering Sea. One reservation in Alaska covers much of the lower delta of the Yukon, including the great tundra country south of the river, embracing within its borders a territory greater than the {198} State of Connecticut. From the standpoint of preserving rare species of birds this is doubtless one of the most"
935,e,"ocean herring and salmon return to {62} the streams of their nativity when the spirit of migration sweeps over the shoals into the abysmal depths. There are butterflies that in companies rise from mud puddles beside the road and go dancing away to the South in autumn. The caribou, in long streams, come southward over the barrens of Labrador when the word is passed, and even squirrels, over extended regions, have been known to migrate en masse for hundreds of miles. There is, however, no phase of the life of birds which is quite so distinctive. The extent and duration"
936,e,"a cloud of mosquitoes waves behind you like a veil. In the sombre shadows through which you move you have a feeling that there are many unseen things that crawl and glide and fly, and a creepy feeling about the edges of your scalp becomes a familiar sensation. Once we came upon the trail of a bear and found the going easier when we waded on hands and knees through the opening its body had made. In the more open places the water was completely {207} covered with floating plants that Greene called ""wild lettuce."" These appeared to be uniform"
937,e,"nature teaching which took him from his ordinarily uninteresting studies into the wide out of doors. Thousands of teachers have written letters filled with expressions of thankfulness for this opportunity which has come to them and reciting details of the variety of ways in which they have been able to make use of this plan and material for bird study. What One Teacher Did.—Here, for example, is one from Miss Beth Merritt, who teaches in a little school at Fountain City, Tennessee: ""I am very glad to {248} write to you about the Junior Audubon Class we had at school"
938,e,"while guarding a Florida bird rookery. In the heat of campaigns she has worked overtime and on holidays. I have never known a woman who laboured more conscientiously or was apparently more interested in the work. Frequently her eyes would open wide and she would express resentment when reports reached the office of the atrocities perpetrated on wild birds by the heartless agents of the feather trade. Recently she married and left us. Last week she called at the office, looking very beautiful and radiant. After a few moments' conversation she approached the subject which {162} evidently lay close to"
939,e,"the eastern and the other those of the western part of the United States. The pictures alone will be of great use in learning the names of feathered neighbours, while an intelligent study of the text will reveal the identity of many others. Local lists of such birds as are found in a neighbourhood, or a county, are always a great aid in determining, with a fair degree of accuracy, just what species may or may not be expected to appear in a given locality. Such lists are usually first published in The Auk, The Condor, or other ornithological publications,"
940,e,"schoolroom. Study them and learn that the Chipping Sparrow's nest is made of fine rootlets and grasses, and is lined with horsehair; {256} examine the mud cup of the Robin's nest, the soft lining of the Loggerhead Shrike's nest, etc. Feeding Birds.—In winter arrange ""bird tables"" in the trees and by the windows, and place crumbs and seeds on them; in summer put out bathing and drinking pans, note what birds come to them and how frequently, and report what you observe to the class. Nesting Boxes.—In early spring put up nesting boxes for Bluebirds, Wrens, Chickadees, Nuthatches, Martins, and"
941,e,"and the young to be reared by the foster parents. Cowbird's eggs have been found in the nests of nearly one hundred species of birds, and nearly always the nest of some smaller bird is chosen. Despite this fact the Cowbird's eggs are often first to hatch. The young grow rapidly and, being strong and aggressive, not only secure the lion's share of the food, but frequently crowd the young of the rightful owner out of the nest to perish on the ground beneath. As soon as the young leave the nest the greedy Cowbird follows the little mother about"
942,e,"prohibitory statutes. Legislators are not usually supposed to spend much energy on drafting and enacting measures unless it is thought that these will result in practical benefit to at least some portion of their constituents. Legislative bodies are not much given to appropriating hundreds of thousands of dollars annually for the enforcement of a law which is purely sentimental in its nature. It is clear, therefore, that our law makers regard the wild bird life as {102} a great value to the country from the standpoint of dollars and cents. Destructiveness of Insects.—If we go back a few years and"
943,e,"Nebraska, Kansas, and New Mexico, constituting the group of states whose legislatures had thus far withstood the importunities of the Audubon workers to extend protection to such birds. Regulation Number Four provided for an absolute closed hunting season on sixty-two species of water birds until September, 1918. The above includes what we might call some of the minor regulations proposed by the Biological Survey Committee. Then comes the big regulation, the one which was of absorbing interest to every member of the vast army of five million hunters in the United States. This is the regulation which divides the country"
944,e,"contest. In this novel undertaking even the women of the class displayed great zeal. When time was called it was found that one student had a credit of fourteen, another sixteen, a third nineteen, and one tall young woman with glasses exhibited twenty-one insects in the folds of her handkerchief. A stranger watching the actions of this band of eager, early-rising teachers might have been puzzled to determine what induced them to assemble at this hour of the day for the evident purpose of watching the habits and activities of small birds that the ordinary person passes without notice. They"
945,e,"the country into zones and prescribes the shooting seasons in each. Touching on this point the Government experts already mentioned gave out this statement by way of explanation: Government Explanations.—""More than fifty separate seasons for migratory birds were provided under statutes in force in 1912. This multiplicity of regulations of zones to suit special localities has apparently had anything but a beneficial effect on the abundance of game. The effort to provide special seasons for each kind of game in each locality merely makes a chain of open seasons for migratory birds and allows the continued destruction of such birds"
946,e,"the country from evil influences, and to direct their curiosity and restless energy into safe and productive channels. The teacher occupies a strategic position in this matter, and one of her problems is how to {244} engage the interest of the child in subjects that are both entertaining and beneficial. Simple lessons in nature study are an excellent method by which to accomplish this end, and a study of out-of-door life should begin with birds. Bird Study Class.—The systematic instruction of school children in bird study on a careful scientific basis in a large way really had its origin in"
947,e,"makes the following offer of assistance to those teachers and others who are interested in giving instruction to children on the subject of birds and their usefulness. To form a Junior Audubon Class for bird study, a teacher should explain to the pupils of her grade (and others if desired) that their object will be to learn all they can about the wild birds, and that every one who becomes a member will be expected to be kind to the birds and protect them. Every member will be required to pay a fee of ten cents each year. When ten"
948,e,"Societies, with headquarters at 1974 Broadway, New York City, makes the following offer of assistance to those teachers and others who are interested in giving instruction to children on the subject of birds and their usefulness. To form a Junior Audubon Class for bird study, a teacher should explain to the pupils of her grade (and others if desired) that their object will be to learn all they can about the wild birds, and that every one who becomes a member will be expected to be kind to the birds and protect them. Every member will be required to pay"
949,e,"season. That year President Roosevelt established four more bird refuges. One of these, Stump Lake, in North Dakota, became an important nursery for Gulls, Terns, Ducks, and Cormorants in summer, and a safe harbour for wild fowl during the spring and fall migrations. Huron Island and Siskiwit in Lake Superior, the homes of innumerable Herring Gulls, were made perpetual bird sanctuaries, and Audubon wardens took up their lonely watch to guard them against all comers. Florida Reservations.—At the mouth of Tampa Bay, Florida, is a ninety-acre island, Passage Key. Here the wild bird life of the Gulf Coast has swarmed"
950,e,"of their parents what is desirable. Soon they are able to shift for themselves, although one or both of the parents continue to attend them until grown. With the altricial birds the young are hatched in an absolutely helpless condition, being both blind and naked, and it is necessary that they be fed by the parents, not only while occupying the nest, but also for several weeks afterward. To this group belong most of the small birds we are accustomed to see about the house. When newly born the food they receive is first digested in the crop or the"
951,e,"give at least one lesson a month on the subject of birds, for which purpose she will find the leaflets of great value as a basis for the lessons. Rules for a Bird Study Class.—If the teacher wishes, the Audubon Class may have a regular organization, and a pupil may preside upon the occasions when the class is discussing a lesson. For this purpose the following simple constitution is suggested: Article 1. The organization shall be known as the (give name) Junior Audubon Class. Article 2. The object of its members shall be to learn all they can about wild"
952,e,"and children, but the story of the aigrette trade deals with the slaughter of innocents by the slow process of {153} starvation, a method which history shows has never been followed by even the most savage race of men dealing with their most hated enemies. This war of extermination which was carried forward unchecked for years could mean but one thing, namely, the rapid disappearance of the Egrets in the United States. As nesting birds, they have disappeared from New Jersey, Maryland, and Virginia, and also those States of the central Mississippi Valley where they were at one time to"
953,e,"believe that Eagles were ferocious birds when their nests were approached, it was with feelings of relief that I noticed the parents flying about at long rifle-range. The female, which, as is usual with birds of prey, was the larger of the pair, once or twice swept within twenty yards of my head, but quickly veered off and resumed her former action of beating back and forth over the tree-tops two hundred yards away. Nests in Holes.—The members of the Woodpecker family, contrary to certain popular beliefs, do not lay their eggs in hollow trees but deposit them in cavities"
954,e,"the Sea Swallows.—During a period of seven years more than 500,000 Terns', or Sea Swallows', skins were collected in spring and summer in the sounds of North and South Carolina. These figures I compiled from the records and accounts given me by men who did the killing. Their method was to fit out small sailing vessels on which they could live comfortably and cruise for several weeks; in fact, they were usually out during the entire three months of the nesting period. That was the time of year that offered best rewards for such work, for then the birds' {142}"
955,e,"sea birds journey hither when the instinct for mating is strong upon them. Here come ""Love Birds"" or White Terns, and Albatrosses, great winged wonders whose home is on the rolling deep. The number seems almost beyond belief to men and women unfamiliar with bird life in congested colonies. On February 3, 1909, these islands and reefs were included in an executive order whereby {199} the ""Hawaiian Island Reservation"" was brought into existence. This is the largest of all our Government bird reserves. It extends through more than five degrees of longitude. At intervals in the past these islands had"
956,e,"the thickets, shouting loudly for food. Its fierce clamour drowns the weaker cries of the legitimate young, which I have reason to believe even then often die for lack {58} of nourishment. So insistent is the young Cowbird and so persistently does it pursue the foster parent that it is well cared for and invariably thrives. It is no uncommon sight, during the days of June and July, to see a worn, bedraggled Song Sparrow {59} working desperately in a frantic effort to feed one or more great hulking Cowbirds twice its size. It is little wonder that discerning people"
957,e,"degrees to 33 degrees; walked about 10 miles. Ruffed Grouse, 2; Barred Owl, 1; Great Horned Owl, 2; Hairy Woodpecker, 6; Downy Woodpecker, 30; Red-bellied Woodpecker, 1; Blue Jay, 21; Goldfinch, 4; Tree Sparrow, 54; Slate-coloured Junco, 4; Song Sparrow, 20; Cardinal, 25; Winter Wren, 1; Brown Creeper, 4; White-breasted Nuthatch, 50; Red-breasted Nuthatch, 2; Tufted Titmouse, 25; Chickadee, 133; Golden-crowned Kinglet, 29; Wood Thrush, 1. Total, 20 species, 424 individuals. The Wood Thrush was possibly crippled, but could fly quite well.—GEORGE L. FORDYCE, VOLNEY ROGERS, C. A. LEEDY, and MRS. WILLIS H. WARNER. Westfield, Wis.—Dec. 22; 8.30 to 10.30"
958,e,"fall migrations. Huron Island and Siskiwit in Lake Superior, the homes of innumerable Herring Gulls, were made perpetual bird sanctuaries, and Audubon wardens took up their lonely watch to guard them against all comers. Florida Reservations.—At the mouth of Tampa Bay, Florida, is a ninety-acre island, Passage Key. Here the wild bird life of the Gulf Coast has swarmed in the mating season since white man first knew the {195} country. Thousands of Herons of various species, as well as Terns and shore birds, make this their home. Dainty little Ground Doves flutter in and out among the cactus on"
959,e,"on cold nights, who if undisturbed will often return again and again to the refuge it has once found safe and comfortable. Birds that pass the winter in the Northern States are subjected to many hardships. In fact, the fatalities in the bird world in winter are so great, and the population so constantly reduced by one form of tragedy or another, that it is only the stronger and more fortunate individuals of a species that survive to enjoy the summer. The Food Question in Winter.—Where to secure the food is the big question which confronts every bird when it"
960,e,"rifle battles that they have had with poachers, and written letters to the widow of one of our agents shot to death while guarding a Florida bird rookery. In the heat of campaigns she has worked overtime and on holidays. I have never known a woman who laboured more conscientiously or was apparently more interested in the work. Frequently her eyes would open wide and she would express resentment when reports reached the office of the atrocities perpetrated on wild birds by the heartless agents of the feather trade. Recently she married and left us. Last week she called at"
961,e,"dense fogs with unerring directness to their nests. During the spring it is not uncommon for strange waterfowl to be found helpless in the streets or fields of a region in which they are ordinarily unknown. These birds have become exhausted during the storm of the night before, or have been injured by striking telephone or telegraph wires, an accident which often happens. Once I picked up a Loon after a stormy night. Apparently it had recovered its strength after a few hours' rest, but, as this bird can rise on the wing only from a body of water, over"
962,e,"upon brittle twigs, and crashing through the underbrush. Go quietly, stopping to listen every few steps. Make no violent motions, as such actions often frighten a bird more than a noise. Do not wear brightly coloured clothing, but garments of neutral tones which blend well with the surroundings of field and wood. It is a good idea to sit silently for a time on some log or stump, and soon the birds will come about you, for they seldom notice a person who is motionless. A great aid to field study is a good Field Glass. A glass enables one"
963,e,"the greatest aid to the beginner in bird study. Among the most useful are the Reed's, ""Bird Guides,"" one covering the birds of the eastern and the other those of the western part of the United States. The pictures alone will be of great use in learning the names of feathered neighbours, while an intelligent study of the text will reveal the identity of many others. Local lists of such birds as are found in a neighbourhood, or a county, are always a great aid in determining, with a fair degree of accuracy, just what species may or may not"
964,e,"from the Flinthead's heavy beak! There were probably one hundred thousand of these birds inhabiting Corkscrew Rookery at the time of my visit. There were also large colonies of the smaller White Ibis and several varieties of Heron. Eight of the almost extinct Roseate Spoonbills wheeled into view above the swamp, but quickly passed from sight. The most interesting birds, those concerning which the Audubon Society is most solicitous, are the White Egrets. These snow-white models of grace and beauty have been persecuted for their plumes almost to the point of extermination, and here is situated the largest assemblage of"
965,e,"of the birds, and thus quickly learn to recognize them in the field. Many teachers have utilized this as an exercise for the regular drawing hour. Teaching Children Approved by the Government.—Considering the importance of the subject and the success that the plan has met, it is little wonder that the Hon. P. P. Claxton, United States Commissioner of Education, early gave it his unqualified endorsement. In one letter he wrote: ""I consider the work of the Junior Audubon {258} Classes very important for both educational and economic results, and I congratulate you upon the opportunity of extending it. The"
966,e,"hand, the Mockingbird, Robin, or Shrike, will raise a great outcry and bring about her half the birds of the neighbourhood to pour out on you their vials of wrath, unless you have the good judgment to retire at once to a respectful distance. Warblers will flit from bush to bush uttering cries of distress and showing their uneasiness. The Mourning Dove, Nighthawk, and many others will feign lameness and seek to lead you away in a vain pursuit. A still larger number will employ the same means of deception after the young have been hatched, as, for example, the"
967,e,"such seekers after truth by the simple means of pointing out some of the interesting things that may be sought and readily found in the field and by the open road. In the preparation of this volume much valuable aid has been received from Messrs. E. W. Nelson, F. E. L. Beal, Wells W. Cooke, T. S. Palmer, H. C. Oberholser, and others of the United States Biological Survey, for which the author desires to make grateful acknowledgment. Parts of some of the chapters have previously appeared in the ""Craftsman Magazine"" and ""Country Life in America,"" and are here reproduced"
968,e,"as a rule, but sometimes make use of a living tree by digging the nest out of the dead wood where a knot hole offers a convenient opening. The only place I have ever known them regularly to nest in living trees is in the deserts of Arizona, where the saguaro or ""tree cactus"" is about the only tree large enough to be employed for such a purpose. In the {35} Northern States Flickers sometimes chisel holes through the weatherboarding of ice-houses and make cavities for their eggs in the tightly packed sawdust within. They have been known also to"
969,e,"for these attentions the ants feast upon the honey-like substances secreted by these aphids. The ants, which have the reputation of being no sluggards, take good care of their diminutive milch cattle, and will tenderly pick them up and transport them to new pastures when the old ones fail. Late in the summer they carefully collect all the aphid eggs that are obtainable, and taking them into their nests keep them safe during the winter. When spring comes and the eggs hatch, the ants gather the young plant lice and place them on plants. It may be seen, therefore, that"
970,e,"old women of moderate incomes, who sacrifice much for this millinery luxury. There were at that time to be found in Florida many hundreds of colonies of these beautiful birds, but their feathers commanded a large price and offered a most tempting inducement for local hunters to shoot them. Many of the men of the region were poor, and the rich harvest which awaited them was very inviting. At that time gunners received from seventy-five cents to one dollar and a quarter for the ""scalp"" of each bird, which ordinarily contained forty or more plume feathers. These birds were not"
971,e,"eyes on the first snowy morning of winter. Not only has the whole aspect of the country been changed, but the old sources of food have passed away. Not a caterpillar is to be found on the dead leaves, and not a winged insect is left to come flying {87} by; hence other food must be looked for in new directions. Emboldened by hunger, the Starlings alight at the kitchen door, and the Juncos, Sparrows, Downy Woodpeckers, and Nuthatches come to feed on the window-sill. Jays and Meadowlarks haunt the manure piles or haystacks in search of fragments of grain."
972,e,"resulting thick mass of leaves and twigs offered so fine a place for concealing nests that few birds could resist the temptation to use them. Other means of rendering a cemetery alluring to nesting birds will readily present themselves when an active interest is developed in the subject. A little thought, a little care, and a little trouble, would make it possible for many birds to dwell in a cemetery, and it must be remembered that unless they can nest there, the chances are that no great volume of bird music will fill the air. The young of most song"
973,e,"game birds should be stopped everywhere. But the legislatures of many states paid small heed to the little minority of their constituents who voiced such sentiments, and the problem of how to bring about the desired results remained unsolved. The Theory of Shiras.—In the year 1904 a United States Congressman announced to the country that he had found the proper solution for settling once and for all the question of spring shooting, and for putting to an end the ceaseless wrangling that {178} continually went on in the various legislatures when the subject was brought up. This gentleman, George Shiras,"
974,e,"while one afternoon seven hundred hats were counted and on them but twenty birds recognized, five hundred and forty-two were decorated with feathers of some kind. Of the one hundred and fifty-eight remaining, seventy-two were worn by young or middle-aged ladies, and eighty-six by ladies in mourning or elderly ladies."" This was a period when people seemed to go mad on the subject of wearing birds and feathers. They were used for feminine adornment in almost every conceivable fashion. Here are two quotations from New York daily papers of that time, only the names {148} of the ladies are changed:"
975,e,"of the destructive white race. Away out in the western group of the Hawaiian Archipelago are located some of the world's most famous colonies of birds. From remote regions of the Pacific sea birds journey hither when the instinct for mating is strong upon them. Here come ""Love Birds"" or White Terns, and Albatrosses, great winged wonders whose home is on the rolling deep. The number seems almost beyond belief to men and women unfamiliar with bird life in congested colonies. On February 3, 1909, these islands and reefs were included in an executive order whereby {199} the ""Hawaiian Island"
976,e,"as Warblers and Vireos, do not possess a strong flocking instinct, but, nevertheless, they may be seen associated in numbers during the season of the northern and southern movements. Such birds migrate chiefly at night and have been observed through telescopes at high altitudes. Such observations are made by pointing the telescope at the disk of the full moon on clear nights. On cloudy or foggy nights the birds fly lower, as may be known by the clearer sounds of their calls as they pass over; at times one may even hear the flutter of their wings. There is a"
